"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","fico_range_low","fico_range_high","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_fico_range_low","sec_app_fico_range_high","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"159601519","","6000","6000","6000"," 36 months"," 15.24%","208.7","C","C2","Property Manager","8 years","MORTGAGE","40000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159601519","","debt_consolidation","Debt consolidation","540xx","WI","26.12","0","Apr-2007","660","664","1","","97","7","1","4558","72.3%","20","w","5597.43","5597.43","621.02","621.02","402.57","218.45","0.0","0.0","0.0","Dec-2019","208.7","Jan-2020","Nov-2019","669","665","0","","1","Individual","","","","0","0","218445","3","2","3","3","2","22148","95","1","4","2470","90","6300","3","1","8","8","31206","1083","80.3","0","0","149","126","0","0","3","0","","2","","0","3","4","3","7","8","4","9","4","7","0","0","0","5","100","66.7","1","0","221577","26706","5500","23275","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159501848","","7200","7200","7200"," 36 months"," 15.24%","250.44","C","C2","Director Event Technology","10+ years","RENT","105000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159501848","","credit_card","Credit card refinancing","303xx","GA","12.81","2","Sep-1997","660","664","0","13","","13","0","6500","95.6%","31","w","6679.41","6679.41","745.22","745.22","520.59","224.63","0.0","0.0","0.0","Dec-2019","250.44","Jan-2020","Nov-2019","679","675","0","46","1","Individual","","","","0","5378","27372","1","5","1","3","11","20872","77","1","2","1519","81","6800","1","0","0","5","2106","170","97","0","0","264","228","3","3","0","3","46","21","13","2","6","8","6","9","17","8","14","8","12","0","0","0","2","87.1","100","0","0","33912","27372","5600","27112","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159472203","","11000","11000","11000"," 36 months","  6.46%","336.94","A","A1","Server Technician","1 year","MORTGAGE","65000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159472203","","debt_consolidation","Debt consolidation","988xx","WA","7.74","1","Oct-2002","680","684","0","17","","8","0","10782","28.8%","21","w","10132.41","10132.41","1006.87","1006.87","867.59","139.28","0.0","0.0","0.0","Dec-2019","336.94","Jan-2020","Nov-2019","709","705","0","","1","Individual","","","","0","212","255117","0","1","0","0","38","6284","56","1","3","4612","35","37500","0","1","1","3","36445","4154","60.4","0","0","190","203","7","7","2","7","52","1","17","0","2","3","3","10","4","6","15","3","8","0","0","0","1","85.7","50","0","0","296413","17066","10500","11200","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159610225","","21275","21275","21275"," 60 months"," 28.80%","672.73","D","D5","Chief Technology Administrator","9 years","MORTGAGE","69000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159610225","","debt_consolidation","Debt consolidation","775xx","TX","30.33","0","Apr-2006","710","714","0","70","","20","0","16352","42.5%","29","w","21065.08","21065.08","1311.42","1311.42","209.92","1101.50","0.0","0.0","0.0","Dec-2019","672.73","Jan-2020","Nov-2019","709","705","1","","1","Individual","","","","0","220","269614","1","13","0","2","17","70061","68","1","2","11138","61","38500","1","1","0","6","13481","14162","44","0","0","135","161","6","6","2","50","","17","","0","1","4","3","4","18","6","9","4","20","0","0","0","1","96.4","33.3","0","0","329652","86413","25300","103612","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159157973","","31900","31900","31900"," 36 months"," 15.24%","1109.58","C","C2","Executive Director Princeton in Latin Am","2 years","RENT","140600","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159157973","","credit_card","Credit card refinancing","275xx","NC","13.51","0","Jan-2003","675","679","0","","","11","0","47941","65.5%","13","w","29759.70","29759.70","3301.73","3301.73","2140.30","1161.43","0.0","0.0","0.0","Dec-2019","1109.58","Jan-2020","Nov-2019","699","695","0","","1","Individual","","","","0","0","57882","1","1","0","1","16","9941","59","1","1","11163","64","73200","1","0","0","2","5262","25259","65.5","0","0","38","200","6","6","0","6","","16","","0","9","9","10","11","2","10","11","9","11","0","0","0","1","100","40","0","0","90200","57882","73200","17000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159501161","","15950","15950","15950"," 36 months","  8.81%","505.8","A","A5","Senior Principal Consultant","10+ years","OWN","150000","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159501161","","car","Car financing","488xx","MI","32.63","0","May-1978","710","714","0","","","16","0","71131","87.6%","33","w","14775.32","14775.32","1509.59","1509.59","1174.68","334.91","0.0","0.0","0.0","Dec-2019","505.8","Jan-2020","Nov-2019","704","700","0","","1","Individual","","","","0","0","111276","0","5","0","1","21","40145","34","0","0","22801","66","81200","2","8","0","1","6955","461","99.2","0","0","198","496","42","21","1","42","","22","","0","6","8","7","8","16","11","16","8","16","0","0","0","0","100","85.7","0","0","189898","111276","58700","108698","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159069582","","10625","10625","10625"," 36 months","  8.81%","336.94","A","A5","Manager","3 years","RENT","58240","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159069582","","debt_consolidation","Debt consolidation","799xx","TX","19.97","0","Feb-1999","755","759","1","","","14","0","6040","14%","30","w","9842.48","9842.48","1005.62","1005.62","782.52","223.10","0.0","0.0","0.0","Dec-2019","336.94","Jan-2020","Nov-2019","719","715","0","","1","Individual","","","","0","0","26569","1","2","2","4","4","20529","82","1","4","4109","39","43100","2","3","1","8","1898","31378","14.7","0","0","247","134","8","4","0","8","","4","","0","5","7","8","9","16","12","14","7","14","0","0","0","3","100","0","0","0","68100","26569","36800","25000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"158592794","","40000","40000","40000"," 60 months"," 11.71%","883.93","B","B3","Seeding Crew","8 years","RENT","55500","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158592794","","credit_card","Credit card refinancing","730xx","OK","30.03","0","Nov-1988","740","744","0","","","5","0","21659","79.9%","13","w","39060.54","39060.54","1741.84","1741.84","939.46","802.38","0.0","0.0","0.0","Dec-2019","883.93","Jan-2020","Nov-2019","759","755","0","","1","Joint App","134000","27.13","Source Verified","0","0","39747","0","2","0","1","13","18088","51","0","0","12996","64","27100","0","8","0","1","7949","5441","79.9","0","0","139","370","158","13","0","180","","","","0","3","3","3","4","9","3","4","3","5","0","0","0","0","100","66.7","0","0","62469","39747","27100","35369","78593","705","709","Nov-1988","0","0","13","73.9","2","17","0","0","","N","","","","","","","","","","","","","","","N","","","","","",""
"159536785","","15000","15000","15000"," 60 months"," 20.55%","402.02","D","D2","Teacher","10+ years","MORTGAGE","110000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159536785","","other","Other","217xx","MD","6.55","0","Aug-1989","710","714","0","44","","8","0","4622","24.2%","42","w","14557.07","14557.07","1188.94","1188.94","442.93","746.01","0.0","0.0","0.0","Dec-2019","402.02","Jan-2020","Nov-2019","709","705","0","45","1","Individual","","","","0","0","363974","2","1","0","1","17","18146","76","0","3","959","53","19100","0","10","2","7","45497","5641","14.5","1","0","126","361","13","5","5","13","44","6","44","7","1","4","1","6","13","6","24","4","8","0","0","0","2","81","0","0","0","386116","22768","6600","23865","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"158463084","","13000","13000","13000"," 36 months","  6.46%","398.21","A","A1","Maintenance","7 years","MORTGAGE","30000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158463084","","debt_consolidation","Debt consolidation","179xx","PA","27.28","0","Jun-1997","710","714","0","44","","7","0","1876","14.5%","22","w","12010.01","12010.01","1189.96","1189.96","989.99","199.97","0.0","0.0","0.0","Dec-2019","398.21","Jan-2020","Nov-2019","714","710","0","44","1","Joint App","70000","18.94","","0","0","119631","0","1","1","1","12","13664","76","1","1","1197","50","12900","2","0","2","2","17090","4045","26.5","0","0","137","267","8","8","3","8","44","8","44","8","2","3","2","11","2","5","17","3","7","0","0","0","2","63.6","0","0","0","155332","15540","5500","18000","30953","695","699","Feb-1990","0","3","11","61.5","2","17","0","0","49","N","","","","","","","","","","","","","","","N","","","","","",""
"159383484","","25000","25000","25000"," 36 months"," 28.80%","1044.93","D","D5","traffic cordinator","10+ years","MORTGAGE","80000","Source Verified","Sep-2019","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159383484","","debt_consolidation","Debt consolidation","351xx","AL","18.15","0","Sep-2008","695","699","0","","","6","0","43105","85.9%","30","w","0.00","0.00","25320.0","25320.00","25000.00","320.00","0.0","0.0","0.0","Oct-2019","25360.0","","Oct-2019","709","705","0","","1","Individual","","","","0","0","131078","1","1","0","1","21","26318","76","1","2","2988","82","50200","1","12","0","3","21846","7212","29.3","0","0","120","132","3","3","3","17","","21","","0","1","3","2","5","17","4","10","3","6","0","0","0","1","100","50","0","0","157774","69423","10200","34574","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159583470","","2750","2750","2750"," 36 months"," 18.62%","100.28","D","D1","Cashier/stocker/night auditor","10+ years","MORTGAGE","89000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159583470","","debt_consolidation","Debt consolidation","190xx","PA","18.61","2","Oct-1999","675","679","2","12","","9","0","6834","85.4%","15","w","2574.48","2574.48","298.0","298.00","175.52","122.48","0.0","0.0","0.0","Dec-2019","100.28","Jan-2020","Nov-2019","654","650","0","12","1","Individual","","","","0","0","201574","1","3","0","1","16","60691","76","3","3","2980","78","8000","0","0","3","4","22397","1166","85.4","0","0","239","229","0","0","3","0","118","1","118","5","4","4","4","7","5","4","7","4","9","0","0","1","3","60","75","0","0","220415","67525","8000","56415","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159463522","","25000","25000","25000"," 60 months"," 20.55%","670.03","D","D2","Tech 3","2 years","RENT","72000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159463522","","debt_consolidation","Debt consolidation","891xx","NV","38.33","0","Sep-1998","695","699","0","","","13","0","25695","67.6%","27","w","24261.79","24261.79","1981.55","1981.55","738.21","1243.34","0.0","0.0","0.0","Dec-2019","670.03","Jan-2020","Nov-2019","694","690","0","","1","Individual","","","","0","0","104294","0","3","1","1","10","78599","62","1","2","5886","65","38000","2","9","5","3","8023","413","96.7","0","0","252","198","9","9","0","30","","10","","0","5","9","5","7","13","10","14","9","13","0","0","0","2","100","80","0","0","134692","104294","12500","96692","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"158332903","","8000","8000","8000"," 36 months"," 10.33%","259.38","B","B1","Processing Manager","6 years","MORTGAGE","116600","Source Verified","Sep-2019","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158332903","","debt_consolidation","Debt consolidation","982xx","WA","36.48","0","Mar-2005","700","704","1","","","19","0","67350","55%","34","w","0.00","0.00","8144.882284844","8144.88","8000.00","144.88","0.0","0.0","0.0","Dec-2019","7890.09","","Dec-2019","694","690","0","","1","Individual","","","","0","0","137633","1","4","3","4","2","70283","74","0","1","19425","64","122400","3","6","3","5","7244","31138","47.5","0","0","158","174","13","2","0","13","","2","","0","4","8","7","10","11","15","23","8","19","0","0","0","3","100","42.9","0","0","216889","137633","59300","94489","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159595876","","25000","25000","25000"," 36 months","  8.81%","792.79","A","A5","","< 1 year","RENT","90000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159595876","","debt_consolidation","Debt consolidation","347xx","FL","23.17","0","Jun-2016","690","694","0","","","15","0","14971","45.2%","18","w","23158.80","23158.80","2366.13","2366.13","1841.20","524.93","0.0","0.0","0.0","Dec-2019","792.79","Jan-2020","Nov-2019","754","750","0","","1","Individual","","","","0","0","68138","0","3","2","3","9","52136","82","2","3","3718","69","33100","3","0","3","6","4543","12138","47.2","0","0","36","39","7","7","0","7","","3","","0","7","10","7","8","5","11","12","10","15","0","0","0","4","100","28.6","0","0","99333","68138","23000","63895","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159599768","","8000","8000","8000"," 36 months"," 17.74%","288.18","C","C5","Customer Service Representative","2 years","RENT","49000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159599768","","debt_consolidation","Debt consolidation","756xx","TX","37.3","0","May-2008","715","719","0","","","10","0","4509","53.7%","17","w","7482.69","7482.69","856.66","856.66","517.31","339.35","0.0","0.0","0.0","Dec-2019","288.18","Jan-2020","Nov-2019","709","705","0","","1","Individual","","","","0","242","36054","0","4","0","2","22","31545","47","0","1","0","48","8400","0","4","0","3","3605","","","0","0","120","49","13","13","1","","","","","0","0","4","0","0","10","6","6","4","10","0","0","0","0","100","","0","0","75845","36054","0","67445","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159610302","","37200","37200","37200"," 36 months","  7.02%","1148.97","A","A2","Engineer","10+ years","MORTGAGE","200000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159610302","","debt_consolidation","Debt consolidation","310xx","GA","21.88","0","Mar-2002","755","759","0","","","15","0","63657","41.9%","26","w","34389.57","34389.57","3432.4","3432.40","2810.43","621.97","0.0","0.0","0.0","Dec-2019","1148.97","Jan-2020","Nov-2019","779","775","0","","1","Individual","","","","0","0","275121","0","7","0","0","26","103862","116","0","0","20103","75","114300","1","7","0","1","18341","32361","45.4","0","0","138","201","62","13","4","62","","14","","0","3","4","5","5","13","7","9","4","15","0","0","0","0","100","20","0","0","363800","167519","59300","140250","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159385773","","4000","4000","4000"," 36 months"," 15.24%","139.14","C","C2","Manager ","8 years","RENT","21000","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159385773","","debt_consolidation","Debt consolidation","762xx","TX","11.26","0","May-2015","695","699","1","","","4","0","4081","48%","4","w","3731.60","3731.60","414.03","414.03","268.40","145.63","0.0","0.0","0.0","Dec-2019","139.14","Jan-2020","Nov-2019","734","730","0","","1","Individual","","","","0","0","4081","1","0","0","0","","0","","1","3","1388","48","8500","0","0","1","3","1020","357","86.3","0","0","","52","3","3","0","14","","3","","0","2","4","2","2","0","4","4","4","4","0","0","0","1","100","100","0","0","8500","4081","2600","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
